,date,open,volume,ticker,change
0,1993-01-25,1.6953125,24137600,LOW,
1,1993-02-01,1.71875,38265600,LOW,1.3824884792626728
2,1993-02-08,1.859375,35726400,LOW,8.181818181818183
3,1993-02-15,1.7578125,19528000,LOW,-5.46218487394958
4,1993-02-22,1.75,26804800,LOW,-0.44444444444444453
5,1993-03-01,1.7890625,39313600,LOW,2.2321428571428568
6,1993-03-08,1.9375,30292800,LOW,8.296943231441048
7,1993-03-15,1.9765625,27449600,LOW,2.0161290322580645
8,1993-03-22,2.046875,41870400,LOW,3.557312252964427
9,1993-03-29,2.1484375,27638400,LOW,4.9618320610687014
10,1993-04-05,2.0078125,20091200,LOW,-6.545454545454546
11,1993-04-12,1.984375,29948800,LOW,-1.1673151750972766
12,1993-04-19,1.890625,23987200,LOW,-4.724409448818897
13,1993-04-26,1.8125,10979200,LOW,-4.132231404958678
14,1993-05-03,1.90625,10657600,LOW,5.172413793103448
15,1993-05-10,1.9375,9603200,LOW,1.6393442622950818
16,1993-05-17,2.15625,58075200,LOW,11.29032258064516
17,1993-05-24,2.296875,16859200,LOW,6.521739130434782
18,1993-05-31,2.359375,13236800,LOW,2.7210884353741496
19,1993-06-07,2.296875,17585600,LOW,-2.6490066225165565
20,1993-06-14,2.3125,13001600,LOW,0.6802721088435374
21,1993-06-21,2.28125,15035200,LOW,-1.3513513513513513
22,1993-06-28,2.3125,16856000,LOW,1.36986301369863
23,1993-07-05,2.4296875,13611200,LOW,5.0675675675675675
24,1993-07-12,2.40625,20993600,LOW,-0.964630225080386
25,1993-07-19,2.3671875,13878400,LOW,-1.6233766233766231
26,1993-07-26,2.34375,4982400,LOW,-0.99009900990099
27,1993-08-02,2.34375,9580800,LOW,0.0
28,1993-08-09,2.3125,21102400,LOW,-1.3333333333333335
29,1993-08-16,2.515625,22404800,LOW,8.783783783783784
30,1993-08-23,2.4921875,34849600,LOW,-0.9316770186335404
31,1993-08-30,2.4609375,24953600,LOW,-1.2539184952978055
32,1993-09-06,2.46875,8547200,LOW,0.31746031746031744
33,1993-09-13,2.4609375,20352000,LOW,-0.31645569620253167
34,1993-09-20,2.453125,45568000,LOW,-0.31746031746031744
35,1993-09-27,2.734375,26928000,LOW,11.464968152866243
36,1993-10-04,2.859375,23395200,LOW,4.571428571428571
37,1993-10-11,2.96875,14547200,LOW,3.825136612021858
38,1993-10-18,3.0703125,29851200,LOW,3.4210526315789482
39,1993-10-25,2.9296875,9056000,LOW,-4.580152671755725
40,1993-11-01,2.921875,15320000,LOW,-0.26666666666666666
